65,55,61
93,90,91
72,71,72
67,60,71
75,71,73
179,170,177
112,101,105
115,104,110
186,183,186
140,130,138
49,43,51
97,97,97
81,76,76
102,102,102
73,56,69
188,188,188
139,139,139
132,115,142
226,226,226
142,139,139
63,56,60
78,74,79
74,70,73
71,65,72
60,55,57
154,154,155
138,117,128
139,113,143
161,160,167
157,149,163
66,59,59
71,59,60
60,53,53
63,58,59
61,55,56
130,105,108
125,107,109
112,103,106
101,92,98
112,101,104
89,89,89
66,60,60
50,42,46
53,49,50
70,60,60
117,102,104
131,110,114
133,121,124
126,122,132
134,112,114
66,58,58
64,56,56
65,56,56
62,55,56
66,58,59
119,108,108
117,102,101
106,103,103
121,105,114
124,104,104
157,157,157
111,111,112
62,55,60
211,211,211
133,123,123
153,122,133
460,459,459
306,293,293
187,172,172
464,464,464
187,184,184
109,103,103
83,62,67
185,185,185
134,132,132
268,255,255
436,436,436
360,360,360
338,314,314
129,111,132
198,198,198
138,137,137
99,80,80
235,235,235
166,164,164
203,185,185
143,99,102
367,357,357
266,262,262
189,123,143
96,65,68
85,57,58
85,57,61
81,65,70
92,60,65
152,109,111
122,101,102
142,118,124
167,116,118
142,114,115
118,98,106
63,53,53
64,54,56
80,60,64
99,86,88
167,120,131
136,112,112
180,155,165
148,130,138
164,152,152
92,58,61
85,58,62
84,57,58
69,56,57
88,63,63
161,104,108
161,116,118
155,120,135
158,114,117
131,101,101
125,102,110
108,96,101
112,91,91
116,86,93
131,117,117
106,94,101
121,100,107
159,153,153
91,61,70
194,193,193
121,93,95
108,84,91
105,92,105
132,118,123
120,98,108
101,89,90
