107
98
178
131
100
335
308
245
201
324
141
104
252
155
120
218
331
245
212
362
139
99
92
128
126
162
273
211
202
376
102
104
83
119
98
143
214
197
181
148
128
113
119
104
106
267
167
234
201
174
116
104
85
127
108
180
171
218
186
167
253
205
127
78
263
279
184
543
417
303
307
278
203
78
275
366
232
574
459
286
87
201
198
101
246
375
319
151
482
315
92
141
109
119
147
252
194
178
261
255
94
151
127
119
85
277
227
174
303
280
116
77
128
111
94
261
224
187
246
248
184
134
284
190
171
288
315
255
138
297
189
154
236
224
194
132
174
137
129
168
207
149
146
195
149
132
157
132
141
157
359
250
148
399
280
183
438
454
209
153
336
242
143
339
302
139
96
204
179
121
186
199
185
241
204
172
114
201
166
136
