122
114
180
139
115
333
302
261
210
333
150
129
250
159
122
241
331
252
237
363
140
106
106
128
127
190
274
241
245
356
104
107
111
118
103
193
228
219
212
176
130
119
135
110
114
292
205
231
224
194
120
116
96
115
110
206
185
199
220
191
252
198
131
90
263
284
206
543
418
316
307
278
203
93
275
369
266
574
457
286
113
201
195
123
236
370
328
199
480
320
102
125
120
116
138
243
196
192
249
240
110
142
119
127
100
260
222
196
308
280
108
92
115
114
101
243
230
213
238
227
214
153
283
203
179
289
312
258
146
299
194
157
235
231
198
153
168
154
147
165
197
159
171
221
168
143
158
136
148
179
359
254
158
396
279
189
438
454
210
186
328
243
167
336
302
151
146
194
191
151
192
203
193
227
198
165
144
190
154
134
