1001,1663,1050
1001,1645,1054
1001,1656,1056
1000,1663,1053
1000,1650,1059
1000,1651,1059
1001,1657,1057
1000,1657,1055
1001,1656,1058
1000,1641,1053
1000,1652,1059
1001,1650,1057
1000,1661,1052
1000,1662,1054
1000,1662,1055
