291,309,295
267,286,274
288,331,294
263,295,270
267,287,268
520,585,532
570,626,579
558,601,577
517,558,518
584,646,593
287,316,288
284,312,294
313,363,333
315,349,315
264,289,267
545,611,555
488,577,488
569,618,569
474,541,478
518,591,526
280,309,288
277,287,277
268,283,268
273,289,275
276,293,276
516,543,518
502,559,513
491,527,495
518,558,529
552,621,582
253,268,256
275,288,276
277,292,279
289,305,290
273,287,275
504,533,504
502,532,502
490,524,492
538,571,540
457,482,457
288,322,288
272,304,272
337,368,337
244,269,244
255,281,256
697,751,708
520,555,520
525,578,541
523,564,523
473,516,473
283,299,283
274,288,275
272,284,272
276,289,277
280,293,280
530,559,536
536,565,536
531,554,531
529,552,531
511,535,511
285,325,307
280,316,299
280,301,280
272,284,272
307,356,320
480,544,498
506,546,507
607,682,632
548,620,579
534,604,558
311,349,325
314,357,337
305,360,323
231,251,232
295,334,316
484,569,503
553,610,554
615,664,640
532,603,540
408,461,421
277,296,279
272,309,291
285,320,297
285,300,289
295,321,304
538,629,567
560,609,573
516,544,516
552,648,598
537,608,568
273,290,273
275,295,275
273,290,273
295,310,296
299,320,302
555,592,562
519,545,519
496,522,496
525,561,525
562,598,563
276,298,277
261,297,263
257,280,257
283,310,285
267,285,267
478,532,481
484,537,499
489,534,489
477,554,478
550,604,552
274,287,274
279,289,280
271,286,271
273,289,273
273,289,273
526,556,527
520,553,521
525,552,527
499,530,499
523,555,526
446,493,461
385,411,394
409,472,426
375,416,388
418,448,420
425,491,437
460,525,485
430,503,431
343,376,350
468,550,481
419,451,421
412,438,414
407,451,413
403,452,416
419,459,424
396,427,398
412,437,414
359,389,359
407,437,407
382,406,382
466,522,467
391,425,391
447,493,455
420,477,430
375,409,377
400,424,400
378,398,379
361,379,362
392,424,401
377,404,379
410,476,441
413,461,426
447,481,449
472,534,487
388,438,400
360,396,362
464,514,490
493,564,516
346,397,362
435,476,441
421,471,436
388,444,400
415,440,419
419,472,446
391,467,423
374,401,374
391,408,391
396,429,396
423,455,423
401,421,403
365,408,367
451,505,451
389,441,389
397,449,397
427,470,427
401,429,402
393,414,394
412,437,412
378,403,378
363,386,363
