384,545,399
431,498,473
1857,1857,1857
1451,1451,1451
1275,1275,1275
1312,1312,1312
1395,1395,1395
1576,1576,1576
1456,1456,1456
1466,1466,1466
1883,1883,1883
1180,1180,1180
751,762,751
605,635,605
1010,1010,1010
