55,65,55
89,89,89
71,72,71
52,70,54
71,72,71
170,170,170
101,108,101
77,116,83
183,183,183
126,126,126
43,54,46
97,97,97
76,77,76
102,103,102
56,66,56
188,188,188
139,139,139
104,130,113
226,226,226
139,139,139
45,51,45
74,74,74
70,70,70
65,72,66
40,55,44
154,154,154
107,114,110
113,135,120
160,160,160
149,149,149
39,57,39
38,56,39
37,48,37
39,60,40
38,49,38
81,92,81
73,101,76
69,100,73
59,91,69
66,95,68
89,98,89
43,66,50
42,50,42
45,51,45
52,65,52
79,88,79
101,117,101
95,127,98
122,147,122
97,108,97
37,51,37
36,51,36
36,49,36
36,49,37
38,51,38
70,104,74
71,94,72
66,99,68
69,105,81
71,89,72
157,157,157
111,111,111
37,58,41
211,211,211
123,123,123
117,132,122
459,459,459
293,293,293
172,172,172
464,464,464
184,184,184
103,103,103
62,70,62
185,185,185
132,132,132
255,255,255
436,436,436
360,360,360
314,314,314
75,127,93
198,198,198
137,137,137
80,80,80
235,235,235
164,164,164
185,185,185
63,97,72
357,357,357
262,262,262
106,134,111
49,63,51
42,53,43
48,52,48
50,63,55
52,57,53
82,105,85
67,100,70
94,113,94
96,118,97
87,108,87
98,107,98
49,53,49
52,57,52
45,71,45
83,87,83
118,125,118
112,123,112
155,168,155
125,134,125
152,152,152
43,51,44
43,53,45
40,47,41
37,46,38
44,49,45
74,89,78
80,95,83
90,118,107
84,104,88
73,88,75
101,104,101
77,95,77
59,85,61
83,83,83
117,117,117
92,103,92
100,100,100
153,153,153
59,61,59
193,193,193
93,93,93
65,80,68
92,113,92
114,114,114
98,102,98
57,89,57
57,73,58
61,70,61
51,76,53
59,95,69
74,78,74
109,126,109
60,96,60
79,95,79
93,110,93
51,84,51
55,81,54
50,66,51
52,71,52
58,85,60
264,264,264
239,239,239
172,172,172
291,291,291
230,230,230
282,282,282
105,111,105
411,411,411
275,275,275
149,149,149
322,322,322
295,295,295
174,174,174
73,87,73
253,253,253
92,109,93
68,84,68
87,101,90
76,91,77
67,78,68
76,113,81
150,158,152
109,119,109
90,103,90
131,142,131
70,88,72
54,69,54
71,92,79
60,78,63
66,80,67
