55
89
71
52
71
170
101
77
183
126
43
97
76
102
56
188
139
104
226
139
45
74
70
65
40
154
106
113
160
149
33
30
37
39
38
81
67
66
48
66
89
43
42
45
52
79
101
95
122
97
24
24
31
31
28
54
70
57
61
63
157
111
37
211
123
117
459
293
172
464
184
103
62
185
132
255
436
360
314
75
198
137
80
235
164
185
53
357
262
106
48
41
48
48
47
80
62
94
93
87
98
49
52
45
83
118
112
155
125
152
32
35
33
34
33
72
70
78
75
70
101
77
45
83
117
92
100
153
59
193
93
65
92
114
98
50
57
61
50
59
74
109
60
79
93
49
37
47
52
49
264
239
172
291
230
282
105
411
275
149
322
295
174
73
253
90
68
87
76
67
76
150
109
90
131
70
54
69
58
66
