95,111,99
83,108,89
175,175,175
129,129,129
84,97,84
332,332,332
299,308,299
205,230,207
166,202,176
309,309,309
133,133,133
96,126,100
250,250,250
149,155,149
107,116,107
206,233,208
331,331,331
206,206,206
210,230,212
362,362,362
128,128,128
74,89,78
74,101,80
112,120,113
98,100,98
135,171,141
271,278,271
203,214,207
191,203,191
356,356,356
68,86,71
71,91,72
71,94,74
81,97,83
71,95,73
131,176,138
148,178,149
140,172,140
143,197,150
119,168,128
118,128,118
100,122,100
90,131,101
85,95,85
88,105,88
182,244,186
134,187,150
204,232,204
151,195,151
125,190,135
73,90,75
70,87,71
70,87,73
74,92,75
71,92,74
137,174,143
137,182,138
137,172,138
135,171,138
131,161,130
252,252,252
195,195,195
117,117,117
69,91,70
262,262,262
276,279,276
168,203,168
543,543,543
413,413,413
286,286,286
307,307,307
278,278,278
203,203,203
78,98,78
275,275,275
366,366,366
232,241,232
574,574,574
457,457,457
286,286,286
71,102,84
201,201,201
195,195,195
86,107,87
236,236,236
366,366,366
290,297,290
132,172,135
480,480,480
314,314,314
72,95,76
91,102,93
78,91,80
77,94,79
92,107,95
170,201,179
140,167,141
128,170,131
173,201,180
162,193,163
74,101,77
131,135,131
92,99,92
88,107,88
68,100,72
216,233,217
205,216,205
137,200,137
289,299,289
236,240,236
71,88,74
71,89,74
75,88,77
73,87,73
70,87,70
152,181,162
144,170,145
136,175,137
145,165,146
151,177,155
177,180,179
114,145,127
280,280,280
190,192,190
157,167,157
288,288,288
311,311,311
255,259,255
124,145,129
297,297,297
174,174,174
109,141,118
230,230,230
221,221,221
189,189,189
102,134,111
131,140,131
110,142,110
105,139,108
115,148,121
193,212,193
108,144,110
118,186,129
176,203,177
132,150,132
102,139,104
104,132,106
92,116,94
109,144,117
111,132,111
359,359,359
245,245,245
117,165,122
396,396,396
278,278,278
171,171,171
438,438,438
454,454,454
200,201,200
119,178,143
328,328,328
234,234,234
117,148,121
336,336,336
302,302,302
104,127,108
100,126,107
153,160,153
143,163,143
103,136,110
156,160,156
171,176,171
176,205,176
192,199,192
162,174,164
113,143,113
100,139,110
122,136,126
112,132,113
98,132,101
