55,55,55
89,89,89
71,71,71
52,52,52
71,71,71
170,170,170
101,101,101
77,77,77
183,183,183
126,126,126
43,43,43
97,97,97
76,76,76
102,102,102
56,56,56
188,188,188
139,139,139
104,104,104
226,226,226
139,139,139
45,45,45
74,74,74
70,70,70
65,65,65
40,40,40
154,154,154
106,106,106
113,113,113
160,160,160
149,149,149
33,33,33
30,31,30
37,37,37
39,39,39
38,39,38
81,81,81
67,72,67
66,67,66
48,63,48
66,66,66
89,89,89
43,45,43
42,42,42
45,45,45
52,52,52
79,79,79
101,101,101
95,95,95
122,127,122
97,97,97
24,29,24
24,31,24
31,31,31
31,31,31
28,29,28
54,68,56
70,70,70
57,64,57
61,71,61
63,63,63
157,157,157
111,111,111
37,40,37
211,211,211
123,123,123
117,117,117
459,459,459
293,293,293
172,172,172
464,464,464
184,184,184
103,103,103
62,62,62
185,185,185
132,132,132
255,255,255
436,436,436
360,360,360
314,314,314
75,89,75
198,198,198
137,137,137
80,80,80
235,235,235
164,164,164
185,185,185
53,64,53
357,357,357
262,262,262
106,106,106
48,48,48
41,41,41
48,48,48
48,48,48
47,50,47
80,80,80
62,62,62
94,94,94
93,93,93
87,87,87
98,98,98
49,49,49
52,52,52
45,51,45
83,83,83
118,118,118
112,112,112
155,155,155
125,125,125
152,152,152
32,32,32
35,35,35
33,33,33
34,34,34
33,33,33
72,72,72
70,70,70
78,78,78
75,75,75
70,70,70
101,101,101
77,77,77
45,54,45
83,83,83
117,117,117
92,92,92
100,100,100
153,153,153
59,59,59
193,193,193
93,93,93
65,65,65
92,92,92
114,114,114
98,98,98
50,50,50
57,57,57
61,61,61
50,50,50
59,66,59
74,74,74
109,109,109
60,60,60
79,79,79
93,93,93
49,49,49
37,55,37
47,47,47
52,52,52
49,49,49
264,264,264
239,239,239
172,172,172
291,291,291
230,230,230
282,282,282
105,105,105
411,411,411
275,275,275
149,149,149
322,322,322
295,295,295
174,174,174
73,73,73
253,253,253
90,90,90
68,68,68
87,87,87
76,76,76
67,67,67
76,82,76
150,150,150
109,109,109
90,90,90
131,131,131
70,70,70
54,54,54
69,69,69
58,58,58
66,66,66
